"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1746",2007-02-02,5H 5M 0S,0.23,0,240.92,1,0,0,0
"1747",2007-02-02,5H 6M 0S,0.228,0,241.03,1,0,0,0
"1748",2007-02-02,5H 7M 0S,0.23,0,241.3,1,0,0,0
"1749",2007-02-02,5H 8M 0S,0.23,0,241.58,1,0,0,0
"1750",2007-02-02,5H 9M 0S,0.23,0,242.16,1,0,0,0
"1751",2007-02-02,5H 10M 0S,0.23,0,241.8,1,0,0,0
"1752",2007-02-02,5H 11M 0S,0.23,0,242.21,1,0,0,0
"1753",2007-02-02,5H 12M 0S,0.23,0,242.69,1,0,0,0
"1754",2007-02-02,5H 13M 0S,0.23,0,241.97,1,0,0,0
"1755",2007-02-02,5H 14M 0S,0.23,0,242.52,1,0,0,0
"1756",2007-02-02,5H 15M 0S,0.228,0,241.45,1,0,0,0
"1757",2007-02-02,5H 16M 0S,0.228,0,241.5,1,0,0,0
"1758",2007-02-02,5H 17M 0S,0.228,0,241.88,1,0,0,0
"1759",2007-02-02,5H 18M 0S,0.228,0,242.04,1,0,0,0
"1760",2007-02-02,5H 19M 0S,0.228,0,242.17,1,0,0,0
"1761",2007-02-02,5H 20M 0S,0.25,0,241.85,1.2,0,0,0
"1762",2007-02-02,5H 21M 0S,0.304,0.09,241.76,1.2,0,0,0
"1763",2007-02-02,5H 22M 0S,0.304,0.094,242.41,1.2,0,0,0
"1764",2007-02-02,5H 23M 0S,0.412,0.21,242.49,2,0,0,0
"1765",2007-02-02,5H 24M 0S,0.412,0.226,241.87,1.8,0,0,0
"1766",2007-02-02,5H 25M 0S,0.406,0.222,241.27,1.8,0,0,0
"1767",2007-02-02,5H 26M 0S,0.404,0.224,241.4,1.8,0,0,0
"1768",2007-02-02,5H 27M 0S,0.396,0.222,241.14,1.8,0,0,0
"1769",2007-02-02,5H 28M 0S,0.392,0.218,240.62,1.8,0,0,0
"1770",2007-02-02,5H 29M 0S,0.392,0.222,241.21,1.8,0,0,0
"1771",2007-02-02,5H 30M 0S,0.374,0.202,242.05,1.8,0,0,0
"1772",2007-02-02,5H 31M 0S,0.322,0.124,242.39,1.4,0,0,0
"1773",2007-02-02,5H 32M 0S,0.322,0.124,242.64,1.4,0,0,0
"1774",2007-02-02,5H 33M 0S,0.318,0.122,242.16,1.4,0,0,0
"1775",2007-02-02,5H 34M 0S,0.318,0.124,242.36,1.4,0,0,0
"1776",2007-02-02,5H 35M 0S,0.318,0.124,242.28,1.4,0,0,0
"1777",2007-02-02,5H 36M 0S,0.318,0.122,242.01,1.4,0,0,0
"1778",2007-02-02,5H 37M 0S,0.27,0.054,242.14,1.2,0,0,0
"1779",2007-02-02,5H 38M 0S,0.222,0,241.86,1,0,0,0
"1780",2007-02-02,5H 39M 0S,0.222,0,241.52,1,0,0,0
"1781",2007-02-02,5H 40M 0S,0.222,0,242.01,1,0,0,0
"1782",2007-02-02,5H 41M 0S,0.226,0,243.32,1,0,0,0
"1783",2007-02-02,5H 42M 0S,0.226,0,243.61,1,0,0,0
"1784",2007-02-02,5H 43M 0S,0.224,0,242.78,1,0,0,0
"1785",2007-02-02,5H 44M 0S,0.224,0,243.06,1,0,0,0
"1786",2007-02-02,5H 45M 0S,0.224,0,242.99,1,0,0,0
"1787",2007-02-02,5H 46M 0S,0.224,0,242.79,1,0,0,0
"1788",2007-02-02,5H 47M 0S,0.226,0,243.19,1,0,0,0
"1789",2007-02-02,5H 48M 0S,0.222,0,242.07,1,0,0,0
"1790",2007-02-02,5H 49M 0S,0.224,0,242.09,1,0,0,0
"1791",2007-02-02,5H 50M 0S,0.224,0,242.75,1,0,0,0
"1792",2007-02-02,5H 51M 0S,0.224,0,242.87,1,0,0,0
"1793",2007-02-02,5H 52M 0S,0.224,0,242.93,1,0,0,0
"1794",2007-02-02,5H 53M 0S,0.226,0,243.14,1,0,0,0
"1795",2007-02-02,5H 54M 0S,0.224,0,243.15,1,0,0,0
"1796",2007-02-02,5H 55M 0S,0.226,0,243.17,1,0,0,0
"1797",2007-02-02,5H 56M 0S,0.224,0,242.84,1,0,0,0
"1798",2007-02-02,5H 57M 0S,0.224,0,242.57,1,0,0,0
"1799",2007-02-02,5H 58M 0S,0.3,0.08,242.61,1.4,0,0,0
"1800",2007-02-02,5H 59M 0S,0.312,0.114,242.96,1.4,0,1,0
"1801",2007-02-02,6H 0M 0S,0.316,0.116,243.45,1.4,0,1,0
"1802",2007-02-02,6H 1M 0S,0.318,0.122,244.47,1.4,0,1,0
"1803",2007-02-02,6H 2M 0S,0.32,0.124,245.01,1.4,0,2,0
"1804",2007-02-02,6H 3M 0S,0.388,0.192,243.84,1.8,0,1,0
"1805",2007-02-02,6H 4M 0S,0.43,0.262,244.51,2,0,2,0
"1806",2007-02-02,6H 5M 0S,0.424,0.26,244.01,2,0,1,0
"1807",2007-02-02,6H 6M 0S,0.492,0.334,243.71,2.4,0,2,0
"1808",2007-02-02,6H 7M 0S,0.494,0.36,242.87,2.4,0,1,0
"1809",2007-02-02,6H 8M 0S,0.49,0.354,242.05,2.4,0,1,0
"1810",2007-02-02,6H 9M 0S,0.488,0.356,242.35,2.4,0,2,0
"1811",2007-02-02,6H 10M 0S,0.486,0.356,242.3,2.4,0,1,0
"1812",2007-02-02,6H 11M 0S,0.482,0.358,242.63,2.4,0,1,0
"1813",2007-02-02,6H 12M 0S,0.482,0.364,243.77,2.4,0,2,0
"1814",2007-02-02,6H 13M 0S,0.478,0.362,243.44,2.4,0,1,0
"1815",2007-02-02,6H 14M 0S,0.476,0.362,243.48,2.4,0,1,0
"1816",2007-02-02,6H 15M 0S,0.472,0.362,243.22,2.4,0,2,0
"1817",2007-02-02,6H 16M 0S,0.402,0.256,242.91,2,0,1,0
"1818",2007-02-02,6H 17M 0S,0.382,0.226,242.52,1.8,0,1,0
"1819",2007-02-02,6H 18M 0S,0.306,0.116,243.2,1.4,0,1,0
"1820",2007-02-02,6H 19M 0S,0.306,0.116,243.35,1.4,0,2,0
"1821",2007-02-02,6H 20M 0S,0.306,0.118,243.78,1.4,0,1,0
"1822",2007-02-02,6H 21M 0S,0.302,0.114,242.9,1.4,0,1,0
"1823",2007-02-02,6H 22M 0S,0.302,0.114,242.66,1.4,0,1,0
"1824",2007-02-02,6H 23M 0S,0.302,0.116,243.3,1.4,0,2,0
"1825",2007-02-02,6H 24M 0S,0.302,0.116,243.21,1.4,0,1,0
"1826",2007-02-02,6H 25M 0S,0.3,0.112,242.49,1.2,0,1,0
"1827",2007-02-02,6H 26M 0S,0.302,0.118,243.83,1.4,0,1,0
"1828",2007-02-02,6H 27M 0S,0.302,0.118,243.9,1.4,0,1,0
"1829",2007-02-02,6H 28M 0S,0.29,0.096,242.73,1.2,0,1,0
"1830",2007-02-02,6H 29M 0S,0.228,0,242.5,1,0,0,0
"1831",2007-02-02,6H 30M 0S,0.276,0,241.85,1.2,0,0,0
"1832",2007-02-02,6H 31M 0S,0.424,0,241.58,1.8,0,0,0
"1833",2007-02-02,6H 32M 0S,0.422,0,241.28,1.6,0,0,0
"1834",2007-02-02,6H 33M 0S,0.422,0,241.14,1.6,0,0,0
"1835",2007-02-02,6H 34M 0S,0.434,0,241.35,1.8,0,0,0
"1836",2007-02-02,6H 35M 0S,0.538,0,241.39,2.2,0,0,0
"1837",2007-02-02,6H 36M 0S,0.514,0,241.74,2,0,0,0
"1838",2007-02-02,6H 37M 0S,0.842,0,241.21,4,0,0,3
"1839",2007-02-02,6H 38M 0S,2.654,0,239.39,12.4,0,0,18
"1840",2007-02-02,6H 39M 0S,4.862,0,236.93,20.4,0,0,18
"1841",2007-02-02,6H 40M 0S,5.448,0,236.49,23,0,0,18
"1842",2007-02-02,6H 41M 0S,4.414,0,237.26,19.4,0,0,17
"1843",2007-02-02,6H 42M 0S,2.796,0,239.36,11.6,0,0,18
"1844",2007-02-02,6H 43M 0S,3.32,0,238.73,13.8,0,0,17
"1845",2007-02-02,6H 44M 0S,3.208,0.118,239.09,13.6,0,0,18
"1846",2007-02-02,6H 45M 0S,3.042,0.17,239.09,12.8,0,0,17
"1847",2007-02-02,6H 46M 0S,2.646,0.144,240.08,11.4,0,0,18
"1848",2007-02-02,6H 47M 0S,1.954,0.124,239.76,8.2,0,0,18
"1849",2007-02-02,6H 48M 0S,2.262,0.106,239.74,9.4,0,0,17
"1850",2007-02-02,6H 49M 0S,2.294,0.18,240.01,9.6,0,0,18
"1851",2007-02-02,6H 50M 0S,2.206,0.212,240.27,9.2,0,0,18
"1852",2007-02-02,6H 51M 0S,2.114,0.212,240.18,8.8,0,0,18
"1853",2007-02-02,6H 52M 0S,2.112,0.214,240.47,8.8,0,0,17
"1854",2007-02-02,6H 53M 0S,2.108,0.214,240.38,8.8,0,0,18
"1855",2007-02-02,6H 54M 0S,2.11,0.216,240.67,8.8,0,0,18
"1856",2007-02-02,6H 55M 0S,2.112,0.216,240.76,8.8,0,0,17
"1857",2007-02-02,6H 56M 0S,2.09,0.214,240.18,8.6,0,0,18
"1858",2007-02-02,6H 57M 0S,2.102,0.218,240.97,8.8,0,0,18
"1859",2007-02-02,6H 58M 0S,2.1,0.174,240.62,8.8,0,0,18
"1860",2007-02-02,6H 59M 0S,2.052,0.078,240.01,8.4,0,0,17
"1861",2007-02-02,7H 0M 0S,2.046,0.064,239.73,8.4,0,0,18
"1862",2007-02-02,7H 1M 0S,1.986,0,239.63,8.2,0,0,18
"1863",2007-02-02,7H 2M 0S,1.986,0,239.71,8.2,0,0,17
"1864",2007-02-02,7H 3M 0S,1.97,0,238.89,8.2,0,0,18
"1865",2007-02-02,7H 4M 0S,1.962,0,238.16,8.2,0,0,17
"1866",2007-02-02,7H 5M 0S,1.956,0,237.98,8.2,0,0,17
"1867",2007-02-02,7H 6M 0S,1.952,0,237.78,8.2,0,0,18
"1868",2007-02-02,7H 7M 0S,1.954,0,237.72,8.2,0,0,17
"1869",2007-02-02,7H 8M 0S,1.956,0,237.92,8.2,0,0,17
"1870",2007-02-02,7H 9M 0S,1.954,0,237.51,8.2,0,0,18
"1871",2007-02-02,7H 10M 0S,1.962,0,237.98,8.2,0,0,17
"1872",2007-02-02,7H 11M 0S,1.974,0,238.88,8.2,0,0,18
"1873",2007-02-02,7H 12M 0S,1.986,0,239.85,8.2,0,0,17
"1874",2007-02-02,7H 13M 0S,1.98,0,239.77,8.2,0,0,18
"1875",2007-02-02,7H 14M 0S,1.98,0,239.9,8.2,0,0,18
"1876",2007-02-02,7H 15M 0S,1.974,0,239.3,8.2,0,0,17
"1877",2007-02-02,7H 16M 0S,1.984,0,239.44,8.2,0,0,18
"1878",2007-02-02,7H 17M 0S,2.014,0,240.55,8.4,0,0,17
"1879",2007-02-02,7H 18M 0S,2.026,0,241.25,8.4,0,0,18
"1880",2007-02-02,7H 19M 0S,2.016,0,240.96,8.4,0,0,18
"1881",2007-02-02,7H 20M 0S,2.006,0,240.82,8.2,0,0,18
"1882",2007-02-02,7H 21M 0S,1.99,0,239.66,8.2,0,0,17
"1883",2007-02-02,7H 22M 0S,1.986,0,238.23,8.2,0,0,18
"1884",2007-02-02,7H 23M 0S,2.088,0,237.83,8.8,0,0,17
"1885",2007-02-02,7H 24M 0S,2.076,0.098,238.09,8.6,0,0,18
"1886",2007-02-02,7H 25M 0S,2.062,0.102,238.07,8.6,0,0,17
"1887",2007-02-02,7H 26M 0S,2.058,0.102,238.21,8.6,0,0,17
"1888",2007-02-02,7H 27M 0S,2.32,0.104,238.89,9.8,0,0,18
"1889",2007-02-02,7H 28M 0S,2.736,0.106,238.72,11.4,0,0,17
"1890",2007-02-02,7H 29M 0S,2.322,0.256,238.56,9.8,0,0,18
"1891",2007-02-02,7H 30M 0S,2.296,0.23,238.75,9.6,0,0,17
"1892",2007-02-02,7H 31M 0S,2.324,0.102,238.61,9.6,0,0,18
"1893",2007-02-02,7H 32M 0S,2.346,0.102,238.72,9.8,0,0,17
"1894",2007-02-02,7H 33M 0S,2.414,0.102,239.09,10,0,0,18
"1895",2007-02-02,7H 34M 0S,2.444,0.096,237.67,10.2,0,0,17
"1896",2007-02-02,7H 35M 0S,2.464,0.102,239.14,10.2,0,0,17
"1897",2007-02-02,7H 36M 0S,2.522,0.168,238.81,10.6,0,0,18
"1898",2007-02-02,7H 37M 0S,2.536,0.202,238.95,10.6,0,0,17
"1899",2007-02-02,7H 38M 0S,2.504,0.206,239.78,10.4,0,0,18
"1900",2007-02-02,7H 39M 0S,2.386,0.11,239.49,10,0,0,18
"1901",2007-02-02,7H 40M 0S,2.412,0.08,239.33,10,0,0,17
"1902",2007-02-02,7H 41M 0S,2.44,0.074,238.32,10.2,0,0,18
"1903",2007-02-02,7H 42M 0S,2.736,0.072,237.89,11.6,0,0,17
"1904",2007-02-02,7H 43M 0S,3.186,0.064,236.39,13.6,0,0,17
"1905",2007-02-02,7H 44M 0S,2.412,0.066,236.62,10.2,0,0,17
"1906",2007-02-02,7H 45M 0S,2.432,0.074,238.45,10.2,0,0,18
"1907",2007-02-02,7H 46M 0S,2.444,0.074,239.46,10.2,0,0,17
"1908",2007-02-02,7H 47M 0S,2.504,0.068,238.45,10.4,0,0,18
"1909",2007-02-02,7H 48M 0S,2.432,0,237.45,10.2,0,0,17
"1910",2007-02-02,7H 49M 0S,2.39,0,237.8,10,0,0,17
"1911",2007-02-02,7H 50M 0S,2.246,0,237.52,9.4,0,0,18
"1912",2007-02-02,7H 51M 0S,2.21,0,237.46,9.2,0,0,17
"1913",2007-02-02,7H 52M 0S,2.206,0,238.68,9.2,0,0,17
"1914",2007-02-02,7H 53M 0S,2.314,0.148,238.25,9.6,0,0,18
"1915",2007-02-02,7H 54M 0S,2.676,0,237.34,11.2,0,0,17
"1916",2007-02-02,7H 55M 0S,2.686,0,235.76,11.4,0,0,17
"1917",2007-02-02,7H 56M 0S,2.694,0,236.14,11.4,0,0,17
"1918",2007-02-02,7H 57M 0S,2.844,0,236.35,12,0,0,17
"1919",2007-02-02,7H 58M 0S,2.88,0,236.33,12.2,0,0,17
"1920",2007-02-02,7H 59M 0S,2.922,0,235.36,12.4,0,0,17
"1921",2007-02-02,8H 0M 0S,2.904,0,235.45,12.2,0,0,17
"1922",2007-02-02,8H 1M 0S,2.842,0,235.32,12,0,0,17
"1923",2007-02-02,8H 2M 0S,2.052,0,236.2,8.8,0,0,17
"1924",2007-02-02,8H 3M 0S,1.908,0,239.29,8,0,0,18
"1925",2007-02-02,8H 4M 0S,1.924,0.056,239.03,8,0,0,17
"1926",2007-02-02,8H 5M 0S,1.55,0.096,239.41,6.4,0,0,18
"1927",2007-02-02,8H 6M 0S,1.884,0.1,238.84,7.8,0,0,18
"1928",2007-02-02,8H 7M 0S,1.774,0.09,238.69,7.4,0,0,17
"1929",2007-02-02,8H 8M 0S,1.96,0.094,238.99,8.2,0,0,17
"1930",2007-02-02,8H 9M 0S,2.252,0.096,238.64,9.4,0,0,18
"1931",2007-02-02,8H 10M 0S,1.826,0.098,239.28,7.6,0,0,17
"1932",2007-02-02,8H 11M 0S,1.378,0.102,239.72,5.6,0,0,18
"1933",2007-02-02,8H 12M 0S,1.366,0.098,239.12,5.6,0,0,18
"1934",2007-02-02,8H 13M 0S,1.372,0.102,239.76,5.6,0,0,17
"1935",2007-02-02,8H 14M 0S,1.368,0.1,239.32,5.6,0,0,18
"1936",2007-02-02,8H 15M 0S,1.372,0.102,239.83,5.6,0,0,17
"1937",2007-02-02,8H 16M 0S,1.374,0.102,240.08,5.6,0,0,18
"1938",2007-02-02,8H 17M 0S,1.374,0.104,240.08,5.6,0,0,18
"1939",2007-02-02,8H 18M 0S,1.38,0.106,240.71,5.6,0,0,18
"1940",2007-02-02,8H 19M 0S,1.358,0.082,240.03,5.6,0,0,17
"1941",2007-02-02,8H 20M 0S,1.286,0,240.58,5.2,0,0,18
"1942",2007-02-02,8H 21M 0S,1.278,0,239.74,5.2,0,0,18
"1943",2007-02-02,8H 22M 0S,1.37,0.074,239.69,5.6,0,0,17
"1944",2007-02-02,8H 23M 0S,1.354,0.072,239.95,5.6,0,0,18
"1945",2007-02-02,8H 24M 0S,1.354,0.072,239.86,5.6,0,0,17
"1946",2007-02-02,8H 25M 0S,1.356,0.074,240.22,5.6,0,0,18
"1947",2007-02-02,8H 26M 0S,1.356,0.074,240.32,5.6,0,0,18
"1948",2007-02-02,8H 27M 0S,1.356,0.074,240.33,5.6,0,0,17
"1949",2007-02-02,8H 28M 0S,1.444,0.182,240.72,6,0,0,18
"1950",2007-02-02,8H 29M 0S,1.438,0.198,240.45,6,0,2,18
"1951",2007-02-02,8H 30M 0S,1.444,0.202,241.35,6,0,1,18
"1952",2007-02-02,8H 31M 0S,1.446,0.202,241.45,6,0,2,18
"1953",2007-02-02,8H 32M 0S,1.446,0.202,241.15,6,0,1,17
"1954",2007-02-02,8H 33M 0S,1.422,0.162,240.8,5.8,0,1,18
"1955",2007-02-02,8H 34M 0S,1.374,0.094,240.48,5.6,0,2,18
"1956",2007-02-02,8H 35M 0S,1.374,0.094,240.49,5.6,0,1,18
"1957",2007-02-02,8H 36M 0S,1.376,0.094,240.59,5.6,0,2,17
"1958",2007-02-02,8H 37M 0S,1.372,0.094,240.39,5.6,0,1,18
"1959",2007-02-02,8H 38M 0S,1.362,0.09,239.64,5.6,0,1,18
"1960",2007-02-02,8H 39M 0S,1.356,0.09,239.64,5.6,0,2,17
"1961",2007-02-02,8H 40M 0S,1.358,0.09,239.85,5.6,0,1,18
"1962",2007-02-02,8H 41M 0S,1.356,0.09,239.76,5.6,0,1,18
"1963",2007-02-02,8H 42M 0S,1.356,0.088,239.53,5.6,0,2,17
"1964",2007-02-02,8H 43M 0S,1.35,0.086,238.8,5.6,0,1,18
"1965",2007-02-02,8H 44M 0S,1.386,0.12,238.35,5.8,0,1,17
"1966",2007-02-02,8H 45M 0S,1.468,0.222,239.64,6.2,0,2,18
"1967",2007-02-02,8H 46M 0S,1.468,0.224,240.14,6.2,0,1,17
"1968",2007-02-02,8H 47M 0S,1.464,0.224,240.06,6,0,1,18
"1969",2007-02-02,8H 48M 0S,1.46,0.222,239.8,6,0,1,18
"1970",2007-02-02,8H 49M 0S,1.45,0.22,239.21,6,0,2,17
"1971",2007-02-02,8H 50M 0S,1.442,0.216,238.62,6,0,1,17
"1972",2007-02-02,8H 51M 0S,1.442,0.216,238.7,6,0,1,18
"1973",2007-02-02,8H 52M 0S,1.44,0.216,238.69,6,0,1,17
"1974",2007-02-02,8H 53M 0S,1.448,0.222,239.58,6,0,1,18
"1975",2007-02-02,8H 54M 0S,1.452,0.224,240.09,6,0,2,18
"1976",2007-02-02,8H 55M 0S,1.444,0.22,239.54,6,0,1,17
"1977",2007-02-02,8H 56M 0S,1.44,0.218,239.22,6,0,1,18
"1978",2007-02-02,8H 57M 0S,1.438,0.218,239.06,6,0,1,17
"1979",2007-02-02,8H 58M 0S,1.406,0.162,239.08,5.8,0,1,18
"1980",2007-02-02,8H 59M 0S,1.366,0.098,238.92,5.6,0,0,17
"1981",2007-02-02,9H 0M 0S,1.276,0,238.27,5.2,0,0,18
"1982",2007-02-02,9H 1M 0S,1.262,0,237.75,5.2,0,0,17
"1983",2007-02-02,9H 2M 0S,1.26,0,237.59,5.2,0,0,17
"1984",2007-02-02,9H 3M 0S,1.262,0,237.71,5.2,0,0,18
"1985",2007-02-02,9H 4M 0S,1.262,0,237.89,5.2,0,0,17
"1986",2007-02-02,9H 5M 0S,1.272,0,238.66,5.2,0,0,17
"1987",2007-02-02,9H 6M 0S,1.278,0,239.36,5.2,0,0,18
"1988",2007-02-02,9H 7M 0S,1.274,0,239.57,5.2,0,0,18
"1989",2007-02-02,9H 8M 0S,1.334,0,239.41,5.6,0,0,17
"1990",2007-02-02,9H 9M 0S,1.344,0.068,239.08,5.6,0,0,18
"1991",2007-02-02,9H 10M 0S,1.34,0.066,238.68,5.6,0,0,17
"1992",2007-02-02,9H 11M 0S,1.34,0.068,238.74,5.6,0,0,18
"1993",2007-02-02,9H 12M 0S,1.34,0.068,238.81,5.6,0,0,17
"1994",2007-02-02,9H 13M 0S,1.344,0.068,238.97,5.6,0,0,18
"1995",2007-02-02,9H 14M 0S,1.344,0.068,238.83,5.6,0,0,17
"1996",2007-02-02,9H 15M 0S,1.344,0.068,238.9,5.6,0,0,17
"1997",2007-02-02,9H 16M 0S,1.344,0.07,238.96,5.6,0,0,18
"1998",2007-02-02,9H 17M 0S,1.342,0.068,238.91,5.6,0,0,17
"1999",2007-02-02,9H 18M 0S,1.34,0.068,238.71,5.6,0,0,18
"2000",2007-02-02,9H 19M 0S,1.328,0.05,239.36,5.4,0,0,17
"2001",2007-02-02,9H 20M 0S,1.27,0,239.12,5.2,0,0,18
"2002",2007-02-02,9H 21M 0S,1.266,0,238.87,5.2,0,0,17
"2003",2007-02-02,9H 22M 0S,1.27,0,239.24,5.2,0,0,18
"2004",2007-02-02,9H 23M 0S,1.288,0,239.38,5.4,0,0,18
"2005",2007-02-02,9H 24M 0S,1.306,0,238.7,5.4,0,0,17
"2006",2007-02-02,9H 25M 0S,1.394,0.116,238.5,5.8,0,0,17
"2007",2007-02-02,9H 26M 0S,1.392,0.116,238.58,5.8,0,0,18
"2008",2007-02-02,9H 27M 0S,1.386,0.114,238.4,5.8,0,0,17
"2009",2007-02-02,9H 28M 0S,1.39,0.116,238.47,5.8,0,0,18
"2010",2007-02-02,9H 29M 0S,1.394,0.116,238.56,5.8,0,0,17
"2011",2007-02-02,9H 30M 0S,1.386,0.114,238.04,5.8,0,0,18
"2012",2007-02-02,9H 31M 0S,1.374,0.112,237.54,5.8,0,0,17
"2013",2007-02-02,9H 32M 0S,1.37,0.112,237.56,5.8,0,0,17
"2014",2007-02-02,9H 33M 0S,1.364,0.11,237.12,5.8,0,0,17
"2015",2007-02-02,9H 34M 0S,1.36,0.108,236.65,5.6,0,0,18
"2016",2007-02-02,9H 35M 0S,1.36,0.108,236.76,5.6,0,0,17
"2017",2007-02-02,9H 36M 0S,1.4,0.108,237.08,5.8,0,0,17
"2018",2007-02-02,9H 37M 0S,1.416,0.108,236.89,6,0,0,17
"2019",2007-02-02,9H 38M 0S,1.358,0.11,237.24,5.6,0,0,17
"2020",2007-02-02,9H 39M 0S,1.678,0.11,236.75,7,0,0,18
"2021",2007-02-02,9H 40M 0S,1.762,0.05,237.02,7.4,0,0,17
"2022",2007-02-02,9H 41M 0S,1.786,0,237.16,7.6,0,0,17
"2023",2007-02-02,9H 42M 0S,1.794,0,237.44,7.6,0,0,17
"2024",2007-02-02,9H 43M 0S,1.792,0,237.39,7.6,0,0,18
"2025",2007-02-02,9H 44M 0S,1.794,0,237.21,7.6,0,0,17
"2026",2007-02-02,9H 45M 0S,1.79,0,237,7.6,0,0,17
"2027",2007-02-02,9H 46M 0S,1.782,0,237.01,7.6,0,0,17
"2028",2007-02-02,9H 47M 0S,1.784,0,236.98,7.6,0,0,17
"2029",2007-02-02,9H 48M 0S,1.784,0,237.23,7.6,0,0,18
"2030",2007-02-02,9H 49M 0S,1.79,0,237.51,7.6,0,0,17
"2031",2007-02-02,9H 50M 0S,1.786,0,237.43,7.6,0,0,17
"2032",2007-02-02,9H 51M 0S,1.788,0,237.39,7.6,0,0,17
"2033",2007-02-02,9H 52M 0S,1.784,0,237.18,7.6,0,0,18
"2034",2007-02-02,9H 53M 0S,1.79,0,237.69,7.6,0,0,17
"2035",2007-02-02,9H 54M 0S,1.852,0.048,238.47,7.8,0,0,17
"2036",2007-02-02,9H 55M 0S,1.866,0.1,238.1,7.8,0,0,18
"2037",2007-02-02,9H 56M 0S,1.858,0.096,237.22,7.8,0,0,17
"2038",2007-02-02,9H 57M 0S,1.866,0.098,237.64,7.8,0,0,17
"2039",2007-02-02,9H 58M 0S,1.858,0.096,237.32,7.8,0,0,18
"2040",2007-02-02,9H 59M 0S,1.858,0.096,237.25,7.8,0,0,17
"2041",2007-02-02,10H 0M 0S,1.862,0.098,237.78,7.8,0,0,17
"2042",2007-02-02,10H 1M 0S,1.86,0.098,237.66,7.8,0,0,17
"2043",2007-02-02,10H 2M 0S,1.864,0.098,237.49,7.8,0,0,18
"2044",2007-02-02,10H 3M 0S,1.85,0.09,236.35,7.8,0,0,17
"2045",2007-02-02,10H 4M 0S,1.848,0.092,236.55,7.8,0,0,17
"2046",2007-02-02,10H 5M 0S,1.878,0.106,236.54,8,0,0,17
"2047",2007-02-02,10H 6M 0S,1.896,0.12,236.48,8,0,0,17
"2048",2007-02-02,10H 7M 0S,1.904,0.124,236.84,8,0,0,18
"2049",2007-02-02,10H 8M 0S,1.886,0.118,236.37,8,0,0,17
"2050",2007-02-02,10H 9M 0S,1.876,0.116,236,8,0,0,17
"2051",2007-02-02,10H 10M 0S,1.884,0.12,236.4,8,0,0,17
"2052",2007-02-02,10H 11M 0S,1.876,0.118,236.25,8,0,0,17
"2053",2007-02-02,10H 12M 0S,1.874,0.118,236.39,8,0,0,17
"2054",2007-02-02,10H 13M 0S,1.874,0.116,235.72,8,0,0,17
"2055",2007-02-02,10H 14M 0S,1.858,0.112,234.59,8,0,0,17
"2056",2007-02-02,10H 15M 0S,1.862,0.114,234.96,8,0,0,17
"2057",2007-02-02,10H 16M 0S,1.86,0.114,235.02,8,0,0,17
"2058",2007-02-02,10H 17M 0S,1.862,0.116,235.03,8,0,0,17
"2059",2007-02-02,10H 18M 0S,1.86,0.114,234.86,8,0,0,17
"2060",2007-02-02,10H 19M 0S,1.856,0.114,234.73,8,0,0,17
"2061",2007-02-02,10H 20M 0S,1.864,0.114,235.09,8,0,0,16
"2062",2007-02-02,10H 21M 0S,1.814,0,235.87,7.8,0,0,18
"2063",2007-02-02,10H 22M 0S,1.772,0,235.71,7.6,0,0,17
"2064",2007-02-02,10H 23M 0S,1.778,0,236.07,7.6,0,0,17
"2065",2007-02-02,10H 24M 0S,1.784,0,236.46,7.6,0,0,17
"2066",2007-02-02,10H 25M 0S,1.782,0,235.89,7.6,0,0,17
"2067",2007-02-02,10H 26M 0S,1.784,0,236.64,7.6,0,0,17
"2068",2007-02-02,10H 27M 0S,1.778,0,236.52,7.6,0,0,17
"2069",2007-02-02,10H 28M 0S,1.794,0,237.27,7.6,0,0,17
"2070",2007-02-02,10H 29M 0S,1.786,0,237.3,7.6,0,0,18
"2071",2007-02-02,10H 30M 0S,1.506,0.046,238.31,6.4,0,0,17
"2072",2007-02-02,10H 31M 0S,1.726,0,238.13,7.4,0,0,17
"2073",2007-02-02,10H 32M 0S,1.764,0,237.58,7.4,0,0,18
"2074",2007-02-02,10H 33M 0S,1.752,0,236.99,7.4,0,0,17
"2075",2007-02-02,10H 34M 0S,1.744,0,236.66,7.4,0,0,17
"2076",2007-02-02,10H 35M 0S,1.746,0,236.59,7.4,0,0,17
"2077",2007-02-02,10H 36M 0S,1.756,0,237.58,7.4,0,0,17
"2078",2007-02-02,10H 37M 0S,1.75,0,237.47,7.4,0,0,18
"2079",2007-02-02,10H 38M 0S,1.832,0,237.18,7.8,0,0,17
"2080",2007-02-02,10H 39M 0S,1.578,0,238.01,6.8,0,0,17
"2081",2007-02-02,10H 40M 0S,0.398,0.062,238.97,1.8,0,0,0
"2082",2007-02-02,10H 41M 0S,0.408,0.096,238.94,1.8,0,0,0
"2083",2007-02-02,10H 42M 0S,1.048,0.088,238.11,4.8,0,0,9
"2084",2007-02-02,10H 43M 0S,1.462,0.084,238.14,6,0,0,18
"2085",2007-02-02,10H 44M 0S,1.46,0.084,237.97,6,0,0,17
"2086",2007-02-02,10H 45M 0S,1.414,0.084,237.99,5.8,0,0,18
"2087",2007-02-02,10H 46M 0S,1.528,0.148,237.43,6.4,0,0,17
